medium;brand;date;time;operator;channel;campaign_name;position_in_break;indexed_gross_rating_point;spotlength;program_before;program_after;program_cat_before;program_cat_after;commercialdescript;flight_description;flight_startdate;flight_enddate;product_type;;pt_tag_on_1;pt_tag_on_2
TV;NL;12/27/2023;7:59:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Before Last Position;0.05493320943;15;skien wb slalom heren;skien wb slalom heren;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;8:18:00 PM;Ad Alliance;RTL Lounge;TV-NL-televisies-2023-52;Any Other Position;0;15;charmed;charmed;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/27/2023;10:23:00 PM;Ad Alliance;Paramount Network;TV-NL-televisies-2023-52;Any Other Position;1.153586991;15;i am sam;i am sam;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;9:17:00 PM;Ad Alliance;TLC;TV-NL-televisies-2023-52;Any Other Position;2.490757847;15;90 day fiance;90 day fiance;non fictie;non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;7:54:00 PM;Ad Alliance;RTL Lounge;TV-NL-televisies-2023-52;Any Other Position;0.483099113;15;charmed;charmed;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;7:50:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Before Last Position;1.306768098;15;veldrijden super prestige dames;veldrijden super prestige heren;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;9:51:00 PM;Ad Alliance;24Kitchen;TV-NL-televisies-2023-52;Any Other Position;0.05731493898;15;britains best home cook;britains best home cook;overige non fictie;overige non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;6:43:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;1.095129289;15;modern family;modern family;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;7:55:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;1.177125554;15;mike and molly;mike and molly;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;10:14:00 PM;Ad Alliance;Discovery Channel;TV-NL-televisies-2023-52;Any Other Position;2.754051299;15;island with bear grylls;island with bear grylls;non fictie;non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;7:00:00 PM;Ad Alliance;RTL Crime;TV-NL-televisies-2023-52;Any Other Position;0.1235568227;15;crime scene investigation;crime scene investigation;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;7:07:00 PM;Ad Alliance;RTL Lounge;TV-NL-televisies-2023-52;Second Position;0;15;charmed;charmed;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;8:17:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;1.159761732;15;mike and molly;mike and molly;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;8:37:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Last Position;0;15;skien wb slalom dames;skien wb slalom dames;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;9:09:00 PM;Ad Alliance;Paramount Network;TV-NL-televisies-2023-52;Any Other Position;1.226479376;15;in the heart of the sea;in the heart of the sea;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;6:53:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Before Last Position;0.6768511171;15;veldrijden super prestige heren;veldrijden super prestige dames;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;9:32:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Any Other Position;0.174539953;15;tennis australian open heren f;tennis australian open heren f;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;10:44:00 PM;Ad Alliance;RTL 4;TV-NL-televisies-2023-52;Any Other Position;18.24697313;15;edwin evers band presenteert 80s in conc;edwin evers band presenteert 80s in conc;populaire muziek & dans;populaire muziek & dans;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/27/2023;9:18:00 PM;Ad Alliance;Discovery Channel;TV-NL-televisies-2023-52;Before Last Position;2.107468171;15;car pound cops;car pound cops;overige non fictie;overige non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;6:25:00 PM;Ad Alliance;Animal Planet;TV-NL-televisies-2023-52;Any Other Position;0;15;tanked (season 8) - kurt buschs tankadeg;tanked (season 8) - kurt buschs tankadeg;overig/onbekend;overig/onbekend;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;7:25:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;0.3770288643;15;young sheldon;young sheldon;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;10:37:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Before Last Position;0.7053394015;15;veldrijden wb dames;veldrijden wb dames;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;8:54:00 PM;Ad Alliance;RTL 5;TV-NL-televisies-2023-52;Any Other Position;8.51537862;15;bij ons op de boerderij;bij ons op de boerderij;overige non fictie;overige non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;6:58:00 PM;Ad Alliance;Ziggo Sport;TV-NL-televisies-2023-52;Before Last Position;0;15;atletiek dl;rugby wk;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;6:14:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Before Last Position;0;15;skispringen 4schansentoernooi hs137 here;skispringen 4schansentoernooi hs137 here;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;6:38:00 PM;Ad Alliance;Animal Planet;TV-NL-televisies-2023-52;Any Other Position;0;15;tanked (season 8) - gangster tank;tanked (season 8) - gangster tank;overig/onbekend;overig/onbekend;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/27/2023;9:33:00 PM;Ad Alliance;XITE;TV-NL-televisies-2023-52;Last Position;0.1290344486;15;00s heroes;00s heroes;populaire muziek & dans;populaire muziek & dans;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;9:05:00 PM;Ad Alliance;Paramount Network;TV-NL-televisies-2023-52;Any Other Position;1.343541533;15;cake;cake;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;6:28:00 PM;Ad Alliance;RTL Crime;TV-NL-televisies-2023-52;Any Other Position;0.4629108991;15;csi miami;csi miami;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;9:50:00 PM;Ad Alliance;Discovery Channel;TV-NL-televisies-2023-52;Before Last Position;2.247073176;15;island with bear grylls;island with bear grylls;non fictie;non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;8:55:00 PM;Ad Alliance;RTL 4;TV-NL-televisies-2023-52;Any Other Position;20.54605403;15;winter vol liefde;winter vol liefde;overige non fictie;overige non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;6:05:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Last Position;0;15;skispringen 4schansentoernooi hs137 here;skispringen 4schansentoernooi hs137 here;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;10:36:00 PM;Ad Alliance;MTV;TV-NL-televisies-2023-52;Last Position;0.2253935325;15;ridiculousness;ridiculousness;amusement;amusement;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;9:54:00 PM;Ad Alliance;Paramount Network;TV-NL-televisies-2023-52;Any Other Position;1.423153785;15;in the heart of the sea;in the heart of the sea;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;7:24:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;1.074830823;15;simpsons;simpsons;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;10:57:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Last Position;0.5201623102;15;veldrijden wb dames;veldrijden wb heren;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;9:15:00 PM;Ad Alliance;TLC;TV-NL-televisies-2023-52;Any Other Position;0.6446909965;15;milf manor;milf manor;overige non fictie;overige non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;7:39:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Any Other Position;0.6139881214;15;minute;skispringen 4schansentoernooi hs137 here;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/27/2023;11:26:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;1.003738376;15;last man standing;last man standing;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;11:02:00 PM;Ad Alliance;RTL Crime;TV-NL-televisies-2023-52;First Position;0.9544830756;15;baantjer;baantjer;nederlandse fictie;nederlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/29/2023;11:17:00 PM;Ad Alliance;RTL 4;TV-NL-televisies-2023-52;Any Other Position;22.96528268;15;nieuws quiz 2023;klok;amusement;overig/onbekend;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/28/2023;9:20:00 PM;Ad Alliance;Comedy Central;TV-NL-televisies-2023-52;Any Other Position;3.110262396;15;friends;friends;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;9:11:00 PM;Ad Alliance;Paramount Network;TV-NL-televisies-2023-52;Any Other Position;0.4758117871;15;shape of water;shape of water;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/30/2023;6:48:00 PM;Ad Alliance;Discovery Channel;TV-NL-televisies-2023-52;Last Position;2.95838321;15;haven van rotterdam;haven van rotterdam;non fictie;non fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;10:20:00 PM;Ad Alliance;RTL Lounge;TV-NL-televisies-2023-52;Before Last Position;0.01703854066;15;nanny;nanny;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;7:12:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Last Position;0.01372248092;15;skispringen 4schansentoernooi hs142 here;skispringen 4schansentoernooi hs142 here;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/26/2023;10:27:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Last Position;0;15;veldrijden wb dames;veldrijden wb dames;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;12/27/2023;8:32:00 PM;Ad Alliance;Eurosport;TV-NL-televisies-2023-52;Any Other Position;0;15;skien wb slalom heren;skien wb slalom heren;sportreportage;sportreportage;Coolblue_NL_wk51_televisies_Snelle_beelden_hoofdsp;Coolblue_2023_12_Televisies wk 51-52;12/18/2023 0:00:00;12/31/2023 0:00:00;televisies;;;
TV;NL;10/15/2023;8:47:00 PM;Ad Alliance;RTL 4;TV-NL-wasdrogers-2023-41;Any Other Position;37.78425783;15 + 10;expeditie robinson;expeditie robinson;amusement;amusement;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/13/2023;8:46:00 PM;Ad Alliance;RTL Z;TV-NL-wasdrogers-2023-41;Any Other Position;0.1280747165;15 + 10;kardashians billion dollar dynasty;kardashians billion dollar dynasty;non fictie;non fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/11/2023;8:21:00 PM;Ad Alliance;RTL 4;TV-NL-wasdrogers-2023-41;Any Other Position;33.81948404;15 + 10;goede tijden slechte tijden;goede tijden slechte tijden;nederlands drama;nederlands drama;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/15/2023;11:04:00 PM;Ad Alliance;History;TV-NL-wasdrogers-2023-41;Before Last Position;0;15 + 10;greatest heists with pierce brosnan;greatest heists with pierce brosnan;overig/onbekend;overig/onbekend;Coolblue_NL_wk41_wasdroger_abonnementen_zonder_dro + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/13/2023;10:22:00 PM;Ad Alliance;Paramount Network;TV-NL-wasdrogers-2023-41;Last Position;3.11547933;15 + 10;sonic the hedgehog 2;sonic the hedgehog 2;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk41_wasdroger_abonnementen_zonder_dro + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/15/2023;8:41:00 PM;Ad Alliance;RTL 7;TV-NL-wasdrogers-2023-41;Any Other Position;1.718266808;15 + 10;venom;venom;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/14/2023;10:43:00 PM;Ad Alliance;TLC;TV-NL-wasdrogers-2023-41;First Position;2.287061277;15 + 10;90 day fiance love in paradise;90 day fiance love in paradise;non fictie;non fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/14/2023;10:45:00 PM;Ad Alliance;MTV;TV-NL-wasdrogers-2023-41;Second Position;0.6335872619;15 + 10;ridiculousness;ridiculousness;amusement;amusement;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/9/2023;7:17:00 PM;Ad Alliance;Star channel;TV-NL-wasdrogers-2023-41;Any Other Position;1.078034499;15 + 10;hot yachts;hot yachts;non fictie;non fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/15/2023;8:03:00 PM;Ad Alliance;RTL Z;TV-NL-wasdrogers-2023-41;Any Other Position;1.160218615;15 + 10;profit;profit;non fictie;non fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/15/2023;10:30:00 PM;Ad Alliance;History;TV-NL-wasdrogers-2023-41;Second Position;0;15 + 10;greatest heists with pierce brosnan;greatest heists with pierce brosnan;overig/onbekend;overig/onbekend;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/9/2023;6:26:00 PM;Ad Alliance;National Geographic Wild;TV-NL-wasdrogers-2023-41;Any Other Position;0;15 + 10;dr. oakley, yukon vet 11 - cat got your;dr. oakley, yukon vet 11 - cat got your;overig/onbekend;overig/onbekend;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/15/2023;7:26:00 PM;Ad Alliance;Eurosport;TV-NL-wasdrogers-2023-41;Second Position;0.1898304874;15 + 10;wielrennen ronde van turkije;veldrijden wb dames;sportreportage;sportreportage;Coolblue_NL_wk41_wasdroger_abonnementen_zonder_dro + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
TV;NL;10/11/2023;7:45:00 PM;Ad Alliance;RTL Lounge;TV-NL-wasdrogers-2023-41;Second Position;0;15 + 10;charmed;charmed;buitenlandse fictie;buitenlandse fictie;Coolblue_NL_wk41_wasdroger_abonnementen_met_droger + Coolblue_NL_wk41_wasdroger_abonnementen_Snelle_bee;Coolblue_2023_10_Wasdroger abonnementen wk 41-42;10/9/2023 0:00:00;10/22/2023 0:00:00;wasdrogers;;wasdrogers;
